Sample	posterior	likelihood	prior	pi.0	pi.1	pi.2	pi.3	pi.4	pi.5	pi.6	pi.7	pi.8	pi.9	pi.a	pi.b	pi.c	pi.d	pi.e	pi.f	rates.AC	rates.AG	rates.AT	rates.CG	rates.CT	rates.GT	Theta	psi.height	psi.treeLength	E.treeLikelihood
328000	-4012.6964759124385	-4019.0542175408086	6.35774162837005	0.0634994094433037	0.022329049259443713	0.024601168264862035	0.07682476048885305	0.04364146536220304	0.10962489498781845	0.056697467319850696	0.015651872569561756	0.019641321085055917	0.031317909641660945	0.18407866580416932	0.0669924588704285	0.04898348090498342	0.048137218824528066	0.023108780384916927	0.16487007678836008	0.16151793548849208	0.29203332219909767	0.22689512429652123	0.07683928419671222	0.12410589278511752	0.11860844103405928	1.3562524673655227	0.9900487214397098	5.490890126258524	-4019.0542175408086
330000	-4018.332107434568	-4024.5738035546024	6.241696120034096	0.05580002298280923	0.02251879137426995	0.03591916995892489	0.08687688749287313	0.03990942241231377	0.0944806961733376	0.04485153067951347	0.018303411834854615	0.02068414066323769	0.025962576960994382	0.16575810693428833	0.05783435891199308	0.06342226414877294	0.04110025945243992	0.029695031967365317	0.1968833280520113	0.14381616735732367	0.2766509631002908	0.23155780600723355	0.09472591218281873	0.1289931317752339	0.12425601957709934	1.3861490849056186	1.1034924129365102	5.94022256196928	-4024.5738035546024
332000	-4011.5253939480676	-4018.789070084183	7.263676136115436	0.061747394797808275	0.03757897542165538	0.029233565560159824	0.0694775245749092	0.0432285689847376	0.1015037523295863	0.050790566692622593	0.016050531764792382	0.02324832308570278	0.014662577155026883	0.1768537521981192	0.06244118433786283	0.06806095741133175	0.043885350061305846	0.02940461096162888	0.1718323646627499	0.1475886420581094	0.2758824912000179	0.21899473258260904	0.09535763891708339	0.12632495751918646	0.13585153772299377	1.3217589035771586	1.118605575501048	5.677398191964402	-4018.789070084183
334000	-4009.8480042423503	-4017.54168709015	7.693682847799558	0.058571311889169295	0.03043203888161114	0.03430721773577359	0.07259878534868325	0.06254330626059729	0.09669276565707613	0.04974711046427069	0.016050531764792382	0.021328703532793564	0.028384097519313888	0.15246212348748822	0.06382541290752254	0.06033067695175743	0.05482252541304297	0.02859972745373144	0.1693036647323758	0.13037066776375283	0.2878598531242057	0.21899473258260904	0.1102482830687381	0.12853476778757522	0.12399169567311906	1.8886554374776316	0.9835917494007829	5.441905324207539	-4017.54168709015
336000	-4015.5058843859647	-4022.279445725787	6.773561339822116	0.0668562072454246	0.026435252366844304	0.030574394487292246	0.06971948879325086	0.041240868563971	0.1063732403009438	0.042291741630712774	0.022038020414382943	0.021328703532793564	0.02703751058845292	0.17370558167264	0.06502151551400481	0.05457454165862879	0.05736854994469876	0.022397895305101105	0.17303648798085713	0.1519843695311399	0.2763359404589442	0.23491622839917678	0.09971920981143288	0.12104008017658692	0.11600417162271928	1.2064780030161848	1.1129379252782143	5.722221464242265	-4022.279445725787
338000	-4012.8062372895247	-4019.7109494682268	6.904712178702091	0.06002559803161991	0.025979782914149478	0.029776984655198353	0.07662183133809225	0.029824654635956654	0.1196633752811185	0.04590823366162005	0.016877132727892832	0.018481394849700163	0.031143228951346844	0.17169300647483968	0.06181429749290443	0.0658795891691509	0.03603302351912851	0.028683562391231154	0.18159430390604991	0.16137802749188393	0.25890996619924567	0.20578132303997937	0.11257237021502423	0.13543310568707456	0.12592520736679222	1.5664479701912906	0.9644013417484031	5.339759192007174	-4019.7109494682268
340000	-4017.703267621832	-4022.0207138508376	4.317446229005661	0.06936831689178008	0.02219299377464891	0.02254879703066328	0.0857679278651633	0.04465789125462271	0.10005800484484315	0.0414702078250191	0.01882842443173484	0.023349018613723953	0.017221252347994882	0.1584344050043102	0.07103365799507241	0.058755378322720986	0.05406040388052297	0.023897921094167017	0.18835539882301183	0.14533589956135323	0.2850412312940093	0.22212596248161137	0.11431886250432882	0.11733226666618488	0.11584577749251242	1.0930309889415553	1.0156508754337956	5.836317601909533	-4022.0207138508376
342000	-4022.9909625466194	-4029.6853591964586	6.694396649839096	0.04964697565585769	0.027693752446382523	0.031131704330804137	0.06925284225169102	0.03429211171339727	0.11630569580790256	0.05004288876823683	0.015070312458105965	0.014325441184026122	0.02808111984781418	0.20357784913606253	0.06147354086207986	0.05491263549727538	0.04597713696593411	0.021012599095603095	0.17720339397882628	0.12810327459508206	0.2839704601954592	0.25950113035072475	0.08503456974226417	0.1290642439417752	0.11432632117469457	1.4914097715750811	1.147397271605592	5.686221627514675	-4029.6853591964586
344000	-4010.476759666517	-4017.7927947423022	7.316035075785415	0.05699264164718124	0.026135985825413148	0.022405704589471727	0.07333390893127	0.042164952825343785	0.12615988048194302	0.05371646605079668	0.018693004423259087	0.017017598175502767	0.020659245132868972	0.19471709082153332	0.05622964591714637	0.05161807929532133	0.04800759892207943	0.029416689977553215	0.16273150698331543	0.14264430257141805	0.2543949875194344	0.2126724170211721	0.10572027231833928	0.15354083986325673	0.13102718070637942	1.2146618862318668	0.9960216322918016	5.3201129351004885	-4017.7927947423022
346000	-4003.411000642378	-4009.9285885980144	6.517587955636323	0.05816005752292153	0.03252615971343131	0.02212187849065335	0.07693313244697011	0.033781372099186704	0.10595335137186046	0.04436373932459265	0.012476310951173589	0.026864981105567884	0.021574396274815152	0.18487723821828367	0.05622964591714637	0.05317652690201856	0.04354956041606605	0.031747407555741416	0.19566424168957075	0.14124022443692585	0.2589378955976383	0.22795861409673474	0.10714838417810767	0.13965872092218629	0.12505616076840714	1.5207406755655526	1.0228096369466446	5.431728173111662	-4009.9285885980144
348000	-4014.8453281852494	-4020.5252585014014	5.679930316151765	0.053200832444879054	0.03184626819435706	0.02212187849065335	0.07693313244697011	0.03209255994728351	0.10225040252716483	0.04328008771128324	0.018130714770995926	0.018474559217330967	0.028972444236035642	0.20254762282421673	0.05781131601365043	0.048417131348191186	0.04410845177093148	0.02841467669901533	0.19139792135704067	0.1535707323185028	0.3120113258663565	0.19849229337088847	0.09072234298622504	0.14674698934508226	0.09845631611294496	1.1013481379770924	1.0433163862042165	5.719658371604042	-4020.5252585014014
350000	-4010.4352835215086	-4015.670196956811	5.234913435302467	0.05896730770752197	0.0327905667603768	0.022133389682731403	0.0802066098550602	0.044702884938439644	0.0948315020675782	0.0441394705273892	0.014404342904691052	0.02578198678853013	0.0198770021276043	0.17204698039868	0.07142202821525072	0.04955202356436931	0.05403121565399038	0.03334547354709419	0.1817672152606921	0.15703172395254267	0.2580551322433967	0.23194898410359938	0.11342478375958176	0.13123427889314823	0.10830509704773127	1.8158826005241464	1.0152948127842887	5.88499483499032	-4015.670196956811
352000	-4014.636180338792	-4022.821692633162	8.18551229436968	0.0595274797459682	0.03276819093457084	0.026040669032574987	0.08307954514472807	0.044098014438445764	0.10283001216550572	0.04873315946202916	0.017310010246523164	0.02548510795605923	0.022407813029057887	0.149413398184166	0.05916409257075147	0.055803379842846855	0.05762666457861476	0.02345389299605321	0.19225856967210428	0.1422533300759665	0.25698239850467913	0.20908884917965048	0.1376663771437486	0.12137729391174992	0.13263175118420545	1.4708437718057146	0.974960953929188	5.3062205638048425	-4022.821692633162
354000	-4007.173241443351	-4014.757261639149	7.5840201957978906	0.06876416784578121	0.03404348348922038	0.02926648043038406	0.07904706914579877	0.044098014438445764	0.12280999852023922	0.043526914512773754	0.017310010246523164	0.020637572614637584	0.026547451106475925	0.1513140444907476	0.058152314765652476	0.051059595820277706	0.03932979770567475	0.029982641842274546	0.1841104430250927	0.12492542127612351	0.30289252198116945	0.21466271852956612	0.10180093583345376	0.12308665119548176	0.13263175118420545	1.4042983177739945	1.0470875774882702	5.597892573945421	-4014.757261639149
356000	-4028.060582852546	-4034.7990924042815	6.738509551735806	0.06581475566230452	0.03836147925633374	0.024424808606756505	0.08858020226958915	0.039167539332719166	0.10220483377885792	0.049570446279456046	0.022716214591073904	0.02255903922919999	0.015264995683394754	0.1644893326270143	0.07948876738493059	0.04932571016421945	0.04835782953984056	0.0266013665697867	0.1630726790245223	0.16230793683137903	0.23064884626514917	0.24858679667392836	0.12720991104687104	0.10052683388968521	0.13071967529298717	1.2057048598057463	0.9644984945299494	5.647904012051044	-4034.7990924042815
358000	-4016.193736219093	-4025.372479548016	9.178743328923467	0.06263834511878508	0.028325433827298054	0.021808556390247036	0.0695883353680393	0.054886910076064103	0.13983821251803374	0.04847762900116843	0.018548717337065458	0.019732735747822507	0.020428099227961884	0.15782010510124614	0.06984285409806079	0.05273701359133422	0.04357413794477375	0.025483837209667154	0.1662690774424319	0.1346913897273364	0.2779631042793121	0.21483425665446665	0.11848609887754015	0.1233054751683576	0.13071967529298717	1.0975292433161963	0.8935240283745298	4.939970686265878	-4025.372479548016
360000	-4017.557109475797	-4025.757662944452	8.200553468655059	0.05544450248902582	0.027488295038828763	0.01943475941484938	0.06433288033341092	0.04423811671788093	0.10967276939465163	0.05254179619702933	0.021143680459091402	0.016906225434527834	0.028228161383272027	0.15221834654097569	0.07120556363187125	0.06060232633540566	0.05129450470889041	0.03560360466157301	0.18964446725871553	0.1296832113420262	0.29112056506817696	0.23345255998903092	0.08959816735022831	0.14305637210627903	0.11308912414425865	1.5517850008226253	0.9891724983974867	5.402601539424421	-4025.757662944452
362000	-4011.8329304395334	-4019.478405015943	7.645474576409683	0.06542424724525867	0.023121164019555863	0.03321763361965645	0.07229858656958839	0.04549489742687376	0.10757886216699297	0.04124236147585501	0.016953634690811487	0.019062775228546575	0.027397775236763663	0.15979682047100746	0.06053402772060366	0.05334031744420364	0.04453385369211602	0.027410534339406066	0.2025925086527599	0.15627728894133497	0.26650067923887943	0.2203655023717871	0.10740239144340548	0.12569425132124062	0.12375988668335247	1.453721446131226	1.0431523416299666	5.568018615835495	-4019.478405015943
364000	-4012.2032595418523	-4016.8457394736815	4.642479931829321	0.08399586258520428	0.026432917607239967	0.024169050322226722	0.07974664162981401	0.035496748139181494	0.10947077959586052	0.041270669253458354	0.008945788115199513	0.02219385799000973	0.019563372876057097	0.16244585298629627	0.05154118766500847	0.053538109377775873	0.05285217288567988	0.03473660300545388	0.19360038596553358	0.16409010065886165	0.27894748424036636	0.21277330160524285	0.09325410620409932	0.12717512060807745	0.12375988668335247	1.7556238686022738	1.0698657904702735	5.687521923832567	-4016.8457394736815
366000	-4007.306503826096	-4012.8748806212097	5.568376795113483	0.06522399722171965	0.026717079917647095	0.029246015308543122	0.06456438464974107	0.037735719166583956	0.10784510982013973	0.04517247897544969	0.019574318043097505	0.019596868438017598	0.019563372876057097	0.18967792503247685	0.05350817628092956	0.056849975517298104	0.04932018320326043	0.029720574554360696	0.1856838209946775	0.14701226469132483	0.2959462513963684	0.2242494855931453	0.10531403564874439	0.12300235550811402	0.10447560716230316	1.4235086133390018	0.995390046501957	5.608154387342946	-4012.8748806212097
368000	-4002.1047832417676	-4009.0389639500077	6.934180708240131	0.073570707116147	0.02844606573478821	0.02745853126908923	0.07995261242672078	0.049456838376644295	0.09824123419762781	0.040098953976361956	0.015599053582418608	0.021100800056997805	0.022210202588785713	0.18455119771287568	0.05646971326908015	0.04819562293201736	0.050127362460879524	0.03294360165957629	0.17157750263998928	0.15555776368391158	0.26756966755209544	0.21841843129588548	0.1024820839876925	0.1463030027482669	0.10966905073214817	1.2140728064209294	0.9944265457299115	5.51045916268246	-4009.0389639500077
370000	-4007.2781045053293	-4012.8992767089276	5.621172203598395	0.06325926455806466	0.03202769653817199	0.03334486991221466	0.06738763389382858	0.03940109554026671	0.11991141774068761	0.04441127221629462	0.013344820136321843	0.02161805593636619	0.02017558355357562	0.17900723937252658	0.06041468759712951	0.05744226989323796	0.037016347633643566	0.0358830831292279	0.17535466234844171	0.13040440568921569	0.2901103807496917	0.24086006747106875	0.11070137868493032	0.1062634598500999	0.1216603075549938	1.7663881435435824	1.0691049912194983	5.698283258800348	-4012.8992767089276
372000	-4010.344072762317	-4015.700495395418	5.356422633100767	0.06274246608017892	0.030333265034555065	0.02613721283734282	0.07289592737802965	0.03155810369775398	0.10529639347739382	0.0461757957862446	0.008406858980146169	0.02578769629313992	0.02935066372319916	0.19480248685348273	0.07337699631950437	0.05964252254137849	0.03883817005273567	0.029817154687835405	0.16483828625707894	0.14727629926693944	0.2761674937902727	0.21279034063138438	0.08889361399240209	0.16111967813572695	0.11375257418327468	1.1365439820482046	1.0893527234263212	5.75703603211825	-4015.700495395418
374000	-4016.322402771502	-4020.8088416804158	4.486438908913975	0.050810539329757785	0.023371619071705943	0.027569539369298894	0.07499330032105353	0.04144900489585047	0.11198415335286738	0.034772388600745226	0.019388006197032397	0.01943459917485628	0.030329182415967167	0.2044776816861336	0.06197181166671043	0.05031501086957019	0.03459017297464904	0.029817154687835405	0.18472583538596596	0.13106479287260484	0.27366704345850085	0.23439257461979543	0.10007548650352216	0.15060691152602787	0.11019319101954911	2.250024574060651	1.0766083788895766	5.556260148951699	-4020.8088416804158
376000	-4006.430502178992	-4012.7772779099946	6.346775731002488	0.06604249166309917	0.02383411342209371	0.022753543176707233	0.06600750243827774	0.04447787170143393	0.12430637821957519	0.0437190414675539	0.012520199366241422	0.01943459917485628	0.030329182415967167	0.2021861902467165	0.06083057704039551	0.04683946264525959	0.04643515125847843	0.025413238332510836	0.1648704574308331	0.143149226815652	0.28258399765771897	0.21368576281017887	0.08361717543753182	0.1606212276534013	0.11634260962551728	1.6679916515747557	1.0325865462692962	5.332976365236513	-4012.7772779099946
378000	-4010.413657619596	-4014.9947569043666	4.581099284770325	0.06475698520651152	0.02383411342209371	0.028444372315683364	0.06410757483312718	0.05008939136957232	0.12430637821957519	0.0437190414675539	0.012520199366241422	0.02106418878748255	0.01805965764696653	0.19492496305917428	0.05243603940615317	0.048391508783847195	0.04643515125847843	0.031630383215242114	0.17528005164229682	0.14322241396911276	0.278972900592979	0.24560745399936154	0.08916273792128536	0.13465116831038157	0.10838332520687992	1.9493946159942561	0.940600686874244	5.321237390361564	-4014.9947569043666
